"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GUCY1A2",2.74648807657742e-07,0.842818378355073,0.429,0.27,0.010052421009081
"NOL9",2.75268562537245e-07,0.551490956944272,0.782,0.583,0.0100751046574257
"CWC15",2.76763070334128e-07,-0.393291420700331,0.815,0.861,0.0101298051372994
"CAMTA1",2.7792079041305e-07,-0.222304923794926,0.92,0.914,0.010172178849908
"SMIM30",2.81333217921028e-07,-0.529194826459495,0.767,0.804,0.0102970771091275
"ANGPT2",2.82920653231606e-07,1.54124621027712,0.535,0.35,0.01035517882893
"AC239809.3",2.83650712644962e-07,1.44349145092985,0.229,0.1,0.0103818997335183
"HERC4",2.84025811881503e-07,0.555372379523214,0.935,0.876,0.0103956287406749
"ARFIP1",2.84683462582998e-07,0.478107487717013,0.905,0.804,0.0104196994140003
"ZNF785",2.85670994341809e-07,0.694751169608506,0.549,0.361,0.0104558440639046
"TMEM241",2.88077153099951e-07,0.953927163821161,0.684,0.525,0.0105439118806113
"IL15RA",2.88481891862941e-07,1.15892747290706,0.495,0.33,0.0105587257240755
"GNPTAB",2.88933543568265e-07,0.592235838048753,0.782,0.614,0.0105752566281421
"PDCD11",2.89265043642876e-07,0.402414953808535,0.8,0.67,0.0105873898623729
"RABL6",2.97672622571766e-07,0.407703845493152,0.873,0.796,0.0108951156587492
"CIB1",2.97837816996065e-07,-0.423307124751476,0.811,0.898,0.010901161939873
"ADAM9",3.02163317453207e-07,0.455046316593474,0.924,0.882,0.0110594795821048
"ARID4B",3.02344134268637e-07,0.582869623248128,0.942,0.891,0.0110660976583664
"AC007376.2",3.02581882735275e-07,2.04357339596725,0.16,0.058,0.0110747994899938
"PDGFD",3.06144965525007e-07,1.53199426438797,0.6,0.444,0.0112052118831808
"PRR26",3.08671503789057e-07,1.50683765013325,0.138,0.044,0.0112976857101833
"FAM118B",3.09541780632193e-07,0.668253735871574,0.709,0.512,0.0113295387129189
"THRB",3.09619624495214e-07,1.98570839810804,0.36,0.205,0.0113323878761493
"MYO5B",3.09986877551576e-07,3.53638086299498,0.189,0.078,0.0113458297052652
"FOXJ2",3.12095697355665e-07,0.555780545097802,0.491,0.31,0.0114230146189147
"AL450992.2",3.12536716637583e-07,2.42061530297333,0.2,0.083,0.0114391563656522
"RTN4",3.12904532620402e-07,0.30089015331003,0.985,0.959,0.0114526187984393
"RPA1",3.13021684556232e-07,0.594193881291771,0.64,0.445,0.0114569066764427
"ZNF839",3.1329801892159e-07,1.01264949262585,0.4,0.232,0.0114670207905491
"AC026316.5",3.1550710517674e-07,1.27738601920536,0.273,0.137,0.0115478755565739
"ANP32B",3.16310998073241e-07,-0.343085542239279,0.869,0.931,0.0115772988404787
"MBNL1-AS1",3.17289514348469e-07,0.855928087001855,0.513,0.345,0.0116131135146683
"ZNF75D",3.17632692217661e-07,0.473500199817173,0.593,0.441,0.0116256741678586
"AL157871.4",3.187797981744e-07,1.34497623818765,0.393,0.224,0.0116676593929812
"ARL17A",3.19840491955386e-07,1.05456274715228,0.382,0.212,0.0117064818460591
"ARHGAP22",3.20436031918716e-07,-0.81140898794888,0.691,0.755,0.0117282792042569
"PDZK1IP1",3.20566694307234e-07,1.35895311769101,0.16,0.056,0.0117330615783391
"ALS2",3.22865176664089e-07,0.523994438162689,0.72,0.543,0.0118171883310823
"APTX",3.23169262235428e-07,0.397695175256414,0.84,0.702,0.0118283181670789
"DZIP3",3.23501157306962e-07,0.702455405294542,0.567,0.398,0.0118404658585921
"MPP5",3.24395449761874e-07,0.785274724760775,0.822,0.662,0.0118731978567344
"JAK3",3.25518735242031e-07,1.31416333482608,0.2,0.081,0.0119143112285936
"SLC7A7",3.27163882852874e-07,0.877212898012504,0.335,0.178,0.011974525276298
"RPH3AL",3.29392504835013e-07,2.35739138475394,0.225,0.105,0.0120560950694663
"LINC02015",3.3035727398084e-07,2.08658829802692,0.305,0.158,0.0120914065849727
"CSF1",3.30539135724728e-07,0.560770517201051,0.793,0.642,0.0120980629066608
"AL031587.2",3.33771654316555e-07,3.10766248350445,0.113,0.031,0.0122163763196402
"WDR83OS",3.34352504892867e-07,-0.349295509748635,0.822,0.917,0.0122376360315838
"ILF2",3.35880235625396e-07,-0.402719636280696,0.815,0.878,0.0122935525041251
"NDUFA3",3.36205362172834e-07,-0.389868614209399,0.807,0.901,0.0123054524608879
"C4orf3",3.38869718210295e-07,-0.250294892033071,0.836,0.876,0.012402970556215
"EXOC5",3.41169134345548e-07,0.579005581750788,0.887,0.773,0.0124871314861814
"EIF3D",3.41371044771018e-07,-0.317711702328364,0.884,0.901,0.012494521609664
"DCDC2",3.41708656330067e-07,6.83813171264719,0.105,0.028,0.0125068785303368
"ZNF417",3.42122700952363e-07,0.659337770264326,0.458,0.268,0.0125220329775574
"ZNF565",3.43914541892656e-07,0.970199743801616,0.738,0.558,0.0125876161478131
"OPN3",3.47459714850757e-07,0.987608032566027,0.585,0.403,0.0127173730232525
"UBE4B",3.47895446609062e-07,0.625822887173268,0.88,0.783,0.0127333212413383
"COA6",3.50999440218527e-07,-0.35234245185331,0.796,0.844,0.0128469305114383
"SRSF8",3.51927193246207e-07,-0.652065829085597,0.716,0.729,0.0128808872000044
"RMRP",3.52584375497438e-07,-1.60411591525985,0.2,0.339,0.0129049407275817
"AC019205.1",3.54388884363374e-07,0.556226002690036,0.502,0.299,0.0129709875565839
"PITPNB",3.58117156061166e-07,0.420507178239951,0.927,0.867,0.0131074460289947
"BLOC1S4",3.59086312633779e-07,-0.558498801648278,0.738,0.773,0.0131429181287089
"ZNF682",3.60353902606763e-07,1.10509825544253,0.451,0.277,0.0131893131893101
"DOCK7",3.63157409032586e-07,0.595670634535144,0.895,0.816,0.0132919243280017
"PKD1L1",3.67852809768099e-07,2.4299713503092,0.142,0.046,0.0134637806903222
"PCYT1A",3.73651331955178e-07,0.460860040674054,0.88,0.773,0.0136760124008915
"TTC7B",3.76549425475931e-07,0.634633739817099,0.745,0.565,0.0137820855218446
"AC025283.2",3.79130686381475e-07,0.621052568311094,0.4,0.223,0.0138765622522484
"GDPD3",3.82812632267228e-07,1.64682707063553,0.12,0.034,0.0140113251536128
"CCDC57",3.85633333031059e-07,0.623779862089499,0.713,0.571,0.0141145656222698
"MT1F",3.85881322883197e-07,-1.63911276165648,0.182,0.33,0.0141236422988479
"C16orf70",3.8671389367466e-07,0.800245443373625,0.473,0.276,0.0141541152223862
"FRS2",3.86892281456643e-07,0.523146701131285,0.891,0.811,0.0141606443935946
"AC092436.3",3.87291644955847e-07,2.40592779768169,0.131,0.041,0.014175261497029
"JADE3",3.89246521351934e-07,0.880920045300174,0.502,0.335,0.0142468119280021
"VPS33B",3.91596619533294e-07,0.854710934199459,0.393,0.214,0.0143328278715381
"RALGAPA2",3.93350921911324e-07,1.71327546950773,0.665,0.504,0.0143970370928764
"TLE4",3.94044448977804e-07,-0.483311906359583,0.633,0.696,0.0144224208770366
"SNX1",3.95202171367479e-07,0.530843263072753,0.891,0.805,0.0144647946742211
"WDR47",3.95289920594395e-07,0.593281028560968,0.651,0.46,0.0144680063836754
"RPS19BP1",3.95456015842569e-07,-0.323672235230703,0.815,0.891,0.0144740856358539
"NUDCD1",3.9563913198104e-07,0.505111545264238,0.793,0.676,0.014480787869638
"PRR12",3.9586432487618e-07,0.764988107952187,0.687,0.527,0.0144890301547931
"CAPZA1",3.9741123997855e-07,0.25355967172659,0.931,0.9,0.0145456487944549
"HINT2",3.98890128012056e-07,-0.521859194542798,0.727,0.802,0.0145997775753693
"CRMP1",4.00121004830721e-07,1.52766475762928,0.484,0.313,0.0146448288978092
"ANKRD26",4.00172662935367e-07,0.664812214894424,0.815,0.652,0.0146467196360974
"NQO2",4.00351245008956e-07,-0.459074368243137,0.782,0.86,0.0146532559185728
"ZNF516",4.00510708604329e-07,0.899497217808422,0.738,0.605,0.014659092445627
"TRAF3IP2-AS1",4.02911991908015e-07,0.8541095302752,0.705,0.55,0.0147469818158253
"SNX6",4.06577045087892e-07,0.200175967012017,0.92,0.912,0.0148811264272619
"ITGA5",4.0861477086353e-07,-0.289988234313777,0.844,0.878,0.0149557092283761
"OSBPL11",4.16049095994518e-07,0.700239648634881,0.731,0.549,0.0152278129624953
"FABP1",4.17091096476663e-07,1.30462871735608,0.367,0.187,0.0152659512221423
"TMED10",4.1750792410764e-07,-0.232363383016591,0.924,0.92,0.0152812075302637
"SEC61A2",4.18076369653952e-07,0.896675153627474,0.509,0.333,0.0153020132057043
"BOC",4.18619614906879e-07,1.06722859780924,0.396,0.226,0.0153218965252067
"L2HGDH",4.21981973704551e-07,0.943343123940717,0.338,0.187,0.0154449622195603
"AL445928.2",4.22201748359972e-07,2.08912935130378,0.182,0.072,0.0154530061917233
"ZNF185",4.23607837834148e-07,1.58584002256156,0.145,0.049,0.0155044704725677
"ZNF334",4.24145824881685e-07,0.560914595015477,0.364,0.192,0.0155241613364945
"OPA3",4.24449773332307e-07,0.35229132552498,0.778,0.619,0.0155352861537358
"ZNF19",4.24822207394092e-07,2.18186108065289,0.207,0.088,0.0155489176128311
"FAM174B",4.28786824643174e-07,0.472655591124956,0.375,0.212,0.0156940265687648
"MRPL12",4.30298881251505e-07,-0.459152148226808,0.771,0.829,0.0157493693526863
"RAPGEF6",4.30343034748157e-07,0.578769230200901,0.822,0.712,0.0157509854148173
"TEK",4.32424550147654e-07,1.18222101885864,0.247,0.114,0.0158271709599543
"KIAA2026",4.32621240024549e-07,0.66354167096517,0.876,0.755,0.0158343700061385
"PAK2",4.3450081622857e-07,0.254089387183841,0.942,0.929,0.0159031643747819
"ZNF600",4.38349428507755e-07,0.645899469479829,0.389,0.221,0.0160440274328123
"CUTA",4.39775421636336e-07,-0.350381207538926,0.84,0.92,0.0160962202073115
"ALPK1",4.52376895541776e-07,0.611214232229185,0.731,0.532,0.0165574467537245
"S100A10",4.54155197620047e-07,0.481893899545756,0.938,0.951,0.0166225343880914
"PSD3",4.5725799462439e-07,-0.38362187864755,0.909,0.912,0.0167360998612473
"AC022210.2",4.57950562442524e-07,0.875527603379075,0.32,0.17,0.0167614485359588
"KIAA0100",4.5827141881777e-07,0.4029502918788,0.807,0.686,0.0167731922001492
"CMTM7",4.59027358421409e-07,0.889110058680464,0.742,0.575,0.016800860345582
"KLHL12",4.59897201267635e-07,0.79833740970254,0.582,0.391,0.0168326974635967
"RNF10",4.63998389706781e-07,0.431560065147187,0.891,0.804,0.0169828050616579
"USP39",4.6412009064707e-07,0.459823613803672,0.749,0.556,0.0169872594377734
"AP000787.1",4.66049348803664e-07,1.37840715297656,0.298,0.153,0.0170578722155629
"AC006001.2",4.6657020560927e-07,0.589845540143367,0.851,0.699,0.0170769360955049
"DMTF1",4.66588687682278e-07,0.765871907730172,0.829,0.686,0.017077612557859
"LARP7",4.67676687754062e-07,-0.305740816887686,0.847,0.867,0.0171174344484864
"XRRA1",4.68117530601255e-07,1.25667712576316,0.724,0.556,0.0171335697375365
"TAFA2",4.68615981628957e-07,1.07116517478338,0.447,0.276,0.0171518135436015
"AL355612.1",4.75564412624645e-07,2.41921657542924,0.342,0.193,0.0174061330664746
"MX1",4.76838291407816e-07,2.06486053121284,0.211,0.091,0.0174527583038175
"TRIM2",4.77996869004025e-07,1.17292590369816,0.691,0.519,0.0174951634024163
"SAT1",4.81596402160751e-07,-0.0446050824344943,0.924,0.94,0.0176269099154857
"TRBC2",4.83166240242294e-07,-2.49983788530654,0.04,0.156,0.0176843675591082
"SMIM18",4.83662658891665e-07,1.87790869605068,0.171,0.065,0.0177025369780938
"SNPH",4.84968749045502e-07,1.63060209098824,0.153,0.055,0.0177503411838144
"ZNF766",4.87322882261289e-07,0.673196361235827,0.636,0.465,0.0178365048136454
"POLR1B",4.88393549525329e-07,0.805955577019304,0.444,0.265,0.0178756923061766
"ZNF282",4.8875758259946e-07,0.302794468072423,0.516,0.32,0.0178890162807228
"WDR17",4.88979422607718e-07,1.58609926550936,0.156,0.055,0.0178971358468651
"WASHC2C",4.89504931262472e-07,0.659884263006009,0.829,0.686,0.0179163699891377
"CRTAM",4.92066963995858e-07,-2.89946286150748,0.018,0.121,0.0180101429492124
"BAG4",4.92454538677191e-07,0.420514319075237,0.658,0.463,0.0180243285701239
"MAGT1",4.94360548604846e-07,0.300703061692153,0.862,0.776,0.018094090439486
"NDUFC1",4.94962420299786e-07,-0.422238956852769,0.822,0.901,0.0181161195453925
"TTLL4",5.00622369215986e-07,0.249485933569975,0.291,0.146,0.0183232793356743
"BICD2",5.02558446352092e-07,0.498686332331197,0.778,0.599,0.0183941416949329
"C5AR2",5.03385994446557e-07,-1.66310179633666,0.058,0.183,0.0184244307827384
"SNAPC2",5.04550154097068e-07,-0.55772189633066,0.662,0.692,0.0184670401901068
"HYAL1",5.11801286473672e-07,0.970567134981523,0.244,0.111,0.0187324388862229
"TRIR",5.14327866625884e-07,-0.301477471793987,0.869,0.926,0.018824914246374
"TRA2B",5.14545847962766e-07,-0.298265877756022,0.88,0.867,0.0188328925812852
"C5orf46",5.1843448522503e-07,2.0008001157561,0.284,0.152,0.0189752205937213
"GBP1",5.1868147105537e-07,0.532358757827639,0.767,0.65,0.0189842605220976
"C11orf49",5.19345114641e-07,0.636835033143914,0.916,0.804,0.0190085505409752
"SCAT2",5.20485773125148e-07,1.97317318600294,0.145,0.049,0.0190502997821536
"UBE2H",5.21450136386801e-07,0.829992424405026,0.927,0.91,0.0190855964418933
"RBM14",5.21882666123874e-07,0.639845382977349,0.538,0.336,0.0191014274627999
"AC103876.1",5.22512885656215e-07,1.654780936608,0.473,0.304,0.0191244941279031
"AC015909.2",5.24453386767795e-07,-2.57233438878282,0.025,0.133,0.0191955184090881
"AL109615.4",5.30000524487103e-07,1.76074058104826,0.124,0.037,0.0193985491967524
"BCL9",5.30842659799661e-07,0.812840539621543,0.48,0.305,0.0194293721913274
"TRAM2",5.33371711247944e-07,0.386279773913279,0.865,0.823,0.019521938003386
"PLCB3",5.34296368628285e-07,-0.0828478648628845,0.538,0.335,0.0195557813881639
"MAP3K14",5.36740079346721e-07,0.820239236763198,0.505,0.33,0.0196452236441693
"AL390774.2",5.37350887510043e-07,2.66781886950696,0.175,0.069,0.0196675798337551
"CAT",5.40824356922278e-07,0.573908101722527,0.796,0.656,0.0197947122877123
"HNRNPA2B1",5.41262553943059e-07,-0.267584833282438,0.956,0.956,0.0198107507368699
"DDX42",5.42480922982658e-07,0.375069130772615,0.902,0.822,0.0198553442620883
"AC009303.2",5.43062123169774e-07,2.54967176631213,0.153,0.055,0.0198766167701369
"DDX20",5.44126498280542e-07,0.373115817782964,0.575,0.375,0.0199155739635661
"GREM2",5.45173671380506e-07,-2.2966617267646,0.036,0.15,0.0199539015461979
"ZNF236-DT",5.47931870623272e-07,0.609262461421435,0.407,0.23,0.0200548543966824
"USP33",5.51273289872981e-07,0.397612627574048,0.916,0.851,0.020177153682641
"ZSCAN32",5.52917044529704e-07,0.760520950433224,0.411,0.236,0.0202373167468317
"ARNT2",5.55631740696164e-07,0.975531260536784,0.375,0.211,0.0203366773412203
"ERC1",5.56099014756985e-07,0.516388567097231,0.942,0.909,0.0203537800391204
"CDC26",5.5653434601733e-07,-0.263583732581135,0.818,0.847,0.0203697135985803
"NDUFS8",5.57267773807002e-07,-0.394294509754692,0.811,0.895,0.0203965577891101
"GPALPP1",5.57930983305357e-07,0.473130522601697,0.815,0.673,0.0204208319199594
"TRAPPC1",5.602437113736e-07,-0.39360137812862,0.785,0.901,0.0205054800799851
"XPO4",5.6049370952062e-07,0.579722134215635,0.815,0.704,0.0205146302621642
"GJA1",5.62321700966727e-07,0.91966560749922,0.615,0.478,0.0205815365770832
"AC092567.1",5.6336104985088e-07,1.7324872220167,0.302,0.152,0.0206195777855921
"HIGD2A",5.64835940191126e-07,-0.341948999256615,0.818,0.895,0.0206735602469354
"NLRX1",5.66575305511954e-07,0.454024323240738,0.313,0.158,0.020737222757043
"SPDYE16",5.80936025380235e-07,1.06835846588738,0.116,0.034,0.021262839464942
"ZNF638",5.81374524774761e-07,0.506761043176507,0.938,0.863,0.021278888981281
"ANPEP",5.84292309020224e-07,-0.521293078908434,0.727,0.767,0.0213856828024492
"INTS6",5.86199542205533e-07,0.684539220820333,0.858,0.746,0.0214554894442647
"SORT1",5.8636213170013e-07,0.861902780922337,0.673,0.51,0.0214614403823565
"AC027698.1",5.86428924108016e-07,2.41690297600226,0.207,0.09,0.0214638850512775
"METTL5",5.87836332489152e-07,-0.444360512070376,0.836,0.864,0.0215153976054355
"MTHFSD",5.93734040723568e-07,1.25908691665851,0.4,0.232,0.0217312596245233
"GPBP1",5.95502939343107e-07,0.489346796597309,0.935,0.858,0.0217960030828971
"IL17RA",5.9860632397709e-07,0.590921451243808,0.698,0.509,0.0219095900638855
"TSPAN4",6.0135192619006e-07,-0.51905450861995,0.825,0.886,0.0220100818504824
"C9orf16",6.01353145063685e-07,-0.337332387942443,0.825,0.894,0.0220101264624759
"SEMA3F",6.06864277281528e-07,1.88945428385622,0.189,0.08,0.0222118394127812
"PDCD5",6.0935197350781e-07,-0.326650760793036,0.844,0.929,0.0223028915823594
"SLC51A",6.11205313669787e-07,1.47978048341227,0.28,0.139,0.0223707256856279
"C2orf68",6.12105625992055e-07,0.595916121386714,0.604,0.407,0.0224036780169352
"FRMD6",6.12842367600269e-07,0.677984971954593,0.887,0.85,0.0224306434965375
"AC011447.3",6.14642020655207e-07,0.61766152509274,0.404,0.233,0.0224965125980012
"ZNF484",6.17001107577942e-07,1.55069278871475,0.411,0.236,0.0225828575384602
"TBCCD1",6.19222341648377e-07,0.846638207199533,0.4,0.226,0.0226641569266722
"ZNF383",6.19487275577824e-07,0.214452281179914,0.415,0.237,0.022673853773424
"ZZEF1",6.30043107787043e-07,0.418529291375224,0.811,0.647,0.0230602077881136
"CEP192",6.31973311860428e-07,0.77821409214409,0.753,0.587,0.0231308551874035
"SH3RF3",6.32588294427498e-07,0.770299516262617,0.822,0.779,0.0231533641643408
"KLHL24",6.36344346325427e-07,-0.417924538511565,0.738,0.785,0.023290839419857
"PARP9",6.38713645885507e-07,0.683292623203145,0.589,0.42,0.0233775581530555
"EAPP",6.3942432102586e-07,-0.453653202657834,0.851,0.845,0.0234035695738675
"AL357153.2",6.39993166684051e-07,1.00953836083143,0.389,0.235,0.023424389893803
"LINC02062",6.40728430007342e-07,0.907895487139508,0.476,0.298,0.0234513012666987
"TMEM104",6.43724465496749e-07,-0.012266709931199,0.433,0.254,0.0235609591616465
"PRKCE",6.4396620695798e-07,0.673869826173324,0.836,0.733,0.023569807140869
"CARD8",6.46123061466446e-07,1.03280498413524,0.611,0.431,0.0236487501727334
"EEF1AKMT2",6.48390083984821e-07,0.651305897938515,0.855,0.705,0.0237317254639284
"STIMATE",6.48641266768533e-07,0.405790665061859,0.644,0.442,0.0237409190049951
"DFFA",6.50969236123173e-07,0.578547677370034,0.833,0.721,0.0238261250113443
"MARC2",6.58017539298425e-07,0.961592678255205,0.327,0.173,0.0240840999558616
"TRMT1L",6.59298865675177e-07,0.585944542165708,0.56,0.358,0.0241309977825771
"ZNF674-AS1",6.63495660548247e-07,0.597029362278274,0.218,0.096,0.0242846046717264
"INAVA",6.69250462185993e-07,3.24805157112542,0.102,0.027,0.0244952361664695
"ATG16L1",6.69377745024191e-07,0.453324401886493,0.505,0.308,0.0244998948456304
"AC119403.1",6.76952793173153e-07,1.42636545035177,0.124,0.037,0.0247771491829306
"VPS13D",6.78816623536795e-07,0.524388124301652,0.902,0.813,0.0248453672380702
"POMGNT2",6.80389001013677e-07,1.03556241488419,0.342,0.181,0.0249029178261016
"LIPE-AS1",6.81923197848268e-07,0.687270717217692,0.625,0.429,0.0249590709644445
"ATF7IP",6.82124778550912e-07,0.577743109503443,0.862,0.758,0.0249664490197419
"RARB",6.85592603255284e-07,-0.269552428674082,0.422,0.565,0.0250933748717466
"ZNF684",6.87026143202993e-07,0.698506198948466,0.349,0.186,0.0251458438673728
"RBM27",6.87500373351223e-07,0.326527832785076,0.902,0.824,0.0251632011650281
"EFHC1",6.89545779722327e-07,0.690017010900881,0.687,0.546,0.0252380650836169
"FADS1",6.9195116460047e-07,0.332939924870412,0.851,0.794,0.0253261045755418
"CRP",6.91962702221914e-07,-0.0342429929317944,0.393,0.208,0.0253265268640243
"PPIP5K1",6.93394007366778e-07,0.515192767541221,0.265,0.133,0.0253789140636314
"INO80D",6.99238786757229e-07,0.636703531463779,0.807,0.652,0.0255928388341013
"TAF3",6.9936806187419e-07,0.809183621512906,0.807,0.683,0.0255975704326572
"NFYC-AS1",7.01027451000642e-07,1.43276620377048,0.135,0.043,0.0256583057340745
"INSR",7.04204239311189e-07,1.46109904943093,0.862,0.73,0.0257745793630288
"AC093866.1",7.05795797964024e-07,3.86129524519207,0.135,0.046,0.0258328320012813
"ANXA1",7.06214729940954e-07,-0.364908322569283,0.891,0.945,0.0258481653305689
"H2AFZ",7.09439953006744e-07,-0.290224318980701,0.836,0.913,0.0259662117199998
"PDE9A",7.16762241896208e-07,1.78089314132568,0.218,0.099,0.0262342148156431
"PCLO",7.23992939476943e-07,1.40391634944244,0.185,0.075,0.0264988655777956
"ZDHHC18",7.24254188772346e-07,0.876219622556987,0.44,0.26,0.0265084275632566
"KCTD3",7.26976222805941e-07,0.572140248882501,0.815,0.667,0.0266080567309202
"AF117829.1",7.27284460622029e-07,0.956121876111779,0.785,0.656,0.0266193385432269
